,id,name,city,rating,rating_count,cost,cuisine,lic_no,link,address,menu
172,545808,MUMMY SPECIAL KITCHEN,Adityapur,--,Too Few Ratings,₹ 250,"Indian,Chinese",21122254000228,https://www.swiggy.com/restaurants/mummy-special-kitchen-bistupur-jamshedpur-545808,"MUMMY SPECIAL KITCHEN, Near J Road,Bistupur,PURBI SINGBHUM ,  Jamshedpur -831001",Menu/545808.json
173,439417,DESI BIDESI,Adityapur,--,Too Few Ratings,₹ 200,North Indian,21121083000227,https://www.swiggy.com/restaurants/desi-bidesi-bistupur-jamshedpur-439417,"DESI BIDESI, D B FOODS & SERVICES, SHOP NO -1 , BUMBRA ENCLAVE DIAGONAL ROAD, BISTUPUR, JAMSHEDPUR, Muncipality, Purbi Singhbhum, , Jharkhand, 831001",Menu/439417.json
174,390478,Puja Bhojnalaya,Adityapur,--,Too Few Ratings,₹ 200,"Indian,Biryani",21121053000053,https://www.swiggy.com/restaurants/puja-bhojnalaya-bistupur-jamshedpur-390478,"Puja Bhojnalaya, Puja Bhojnalay, Bistupur, Near Blue Sapphire,Bistupur Market,Bistupur-831001",Menu/390478.json
175,103649,Blooms,Adityapur,3.8,50+ ratings,₹ 250,Indian,11116006000089,https://www.swiggy.com/restaurants/blooms-bistupur-jamshedpur-103649,"Blooms, Aditya tower Bistupur main road",Menu/103649.json
176,430451,Chai Break,Adityapur,4.3,20+ ratings,₹ 400,"North Indian,Chinese",11121006000185,https://www.swiggy.com/restaurants/chai-break-bistupur-jamshedpur-430451,"Chai Break, Regal Square, 3rd Floor, Opp. Regal Ground, Bistupur, P.O. & P.S. Bistupur, Jamshedpur, Jamshedpur Urban, Purbi Singhbhum, Jharkhand-831001",Menu/430451.json
177,518548,BIRYANI  WALE,Adityapur,2.4,50+ ratings,₹ 200,Biryani,21122060000125,https://www.swiggy.com/restaurants/biryani-wale-bistupur-jamshedpur-518548,"BIRYANI  WALE, Q5WG+F73, Ram Das Bhatta, Bistupur, Jamshedpur, Jharkhand 831005, India",Menu/518548.json
178,518819,Kebabchi,Adityapur,--,Too Few Ratings,₹ 300,"Indian,Snacks",21122254000057,https://www.swiggy.com/restaurants/kebabchi-bistupur-jamshedpur-518819,"Kebabchi, MUNESHWARI BHAWAN, ROAD NO 2, B1, CONTRACTORS AREA, PS BISTUPUR,, Bistupur, Muncipality, Purbi Singhbhum, Jharkhand - 831001",Menu/518819.json
179,447526,Pizza Peddler,Adityapur,3.8,50+ ratings,₹ 200,"Pizzas,Pastas",license,https://www.swiggy.com/restaurants/pizza-peddler-bistupur-jamshedpur-447526,"Pizza Peddler, SHOP NO. 21, DHATKIDIH MARKET,  DHATKIDIH, Muncipality, Purbi  Singhbhum, , Jharkhand, 831001",Menu/447526.json
180,102579,Veggie Corner( Hotel Nataraj),Adityapur,4.3,20+ ratings,₹ 499,"Pizzas,South Indian",license,https://www.swiggy.com/restaurants/veggie-corner-hotel-nataraj-bistupur-jamshedpur-102579,"Veggie Corner( Hotel Nataraj), Bistupur Main Road, Bistupur, Jamshedpur",Menu/102579.json
181,126128,Dosa king,Adityapur,--,Too Few Ratings,₹ 200,South Indian,11112006000304,https://www.swiggy.com/restaurants/dosa-king-bistupur-jamshedpur-126128,"Dosa king, Bistupur main road",Menu/126128.json
182,518803,Bhatia Milkshake,Adityapur,4.3,20+ ratings,₹ 299,Beverages,21121254000084,https://www.swiggy.com/restaurants/bhatia-milkshake-bistupur-jamshedpur-518803,"Bhatia Milkshake, 8,9 C-1, FRUIT MARKET, BISTUPUR,  JAMSHEDPUR, Bistupur, Muncipality, Purbi  Singhbhum, Jharkhand - 831001",Menu/518803.json
183,377434,Candle light,Adityapur,--,Too Few Ratings,₹ 250,"Indian,Chinese",21119254000185,https://www.swiggy.com/restaurants/candle-light-bistupur-jamshedpur-377434,"Candle light, 2nd floor, bhagwan das building , beside P C jwellers, main road , bistupur - 831001",Menu/377434.json
184,442180,RECIPE,Adityapur,--,Too Few Ratings,₹ 300,"Indian,Bengali",21121254000351,https://www.swiggy.com/restaurants/recipe-bistupur-jamshedpur-442180,"RECIPE, HOLDING NO- Nil , SITUATED Q ROAD SOUTH PARK AREA, BISTUPUR, MUNCIPALITY, PURBI SINGHBHUM, JHARKHAND -831001",Menu/442180.json
185,129551,Equinox,Adityapur,4.5,20+ ratings,₹ 400,"Indian,Chinese",11116006000222,https://www.swiggy.com/restaurants/equinox-bistupur-jamshedpur-129551,"Equinox, The Sonnet Hotel, Contractor Area",Menu/129551.json
186,577891,THE BOULANGERIE,Adityapur,--,Too Few Ratings,₹ 300,"Bakery,Burgers",21122238000061,https://www.swiggy.com/restaurants/the-boulangerie-bistupur-jamshedpur-577891,"THE BOULANGERIE, P.O.-RAKHA COPPER PROJECT,JADUGORA,TETULDANGA, Rakha Copper Project, Ghatsila, Purbi Singhbhum, Jharkhand - 831001",Menu/577891.json
187,462172,MOTHER'S BAKERY,Adityapur,--,Too Few Ratings,₹ 200,Bakery,21121083000202,https://www.swiggy.com/restaurants/mothers-bakery-adityapur-jamshedpur-462172,"MOTHER'S BAKERY, 53/2/4, Road no 17, Adityapur 1, site no. 1 , beside patanjali store",Menu/462172.json
188,104481,Thanco's Natural Ice Cream,Adityapur,4.5,20+ ratings,₹ 299,Ice Cream,11116006000086,https://www.swiggy.com/restaurants/thancos-natural-ice-cream-bistupur-jamshedpur-104481,"Thanco's Natural Ice Cream, Bistupur main road",Menu/104481.json
189,536499,Gopalram Restaurant,Adityapur,--,Too Few Ratings,₹ 100,"South Indian,Chinese",license,https://www.swiggy.com/restaurants/gopalram-restaurant-bistupur-jamshedpur-536499,"Gopalram Restaurant, Road no 2, contractors area,  bistupur, jamshedpur, Muncipality,  Purbi Singhbhum, , Jharkhand",Menu/536499.json
190,532670,MEDIVALS MEAL,Adityapur,--,Too Few Ratings,₹ 250,"Chinese,Indian",license,https://www.swiggy.com/restaurants/medivals-meal-bistupur-jamshedpur-532670,"MEDIVALS MEAL, Q5WG+F73, Ram Das Bhatta, Bistupur, Jamshedpur, Jharkhand 831005, India",Menu/532670.json
191,113036,Kwality,Adityapur,4.0,20+ ratings,₹ 499,"Indian,Chinese",11116006000030,https://www.swiggy.com/restaurants/kwality-bistupur-jamshedpur-113036,"Kwality, Main Road Bistupur",Menu/113036.json
192,536328,Chinese Fusion,Adityapur,--,Too Few Ratings,₹ 200,Indian,21122060000125,https://www.swiggy.com/restaurants/chinese-fusion-bistupur-jamshedpur-536328,"Chinese Fusion, GNS Tower, Ram Das Bhatta, Bistupur, Jamshedpur, Jharkhand 831005",Menu/536328.json
193,109548,Bon Appetit,Adityapur,4.1,20+ ratings,₹ 300,"Indian,Chinese",11121006000103,https://www.swiggy.com/restaurants/bon-appetit-bistupur-jamshedpur-109548,"Bon Appetit, Aviskar Tower, Bistupur Inner Circle Road",Menu/109548.json
194,364627,JH05 Cafe,Adityapur,--,Too Few Ratings,₹ 200,"Chinese,Beverages",11121006000083,https://www.swiggy.com/restaurants/jh05-cafe-bistupur-jamshedpur-364627,"JH05 Cafe, COKE DEPO, M ROAD, BISTUPUR, P.O. & P.S. Bistupur, Muncipality, Purbi Singhbhum (Jharkhand), - 831001",Menu/364627.json
195,104147,Social 75,Adityapur,4.0,20+ ratings,₹ 399,"Continental,Indian",21118060000309,https://www.swiggy.com/restaurants/social-75-bistupur-jamshedpur-104147,"Social 75, Aditya Tower, Bistupur main road, Jamshedpur",Menu/104147.json
196,553404,AADD M AADD B,Adityapur,--,Too Few Ratings,₹ 180,"Ice Cream,Beverages",21122254000217,https://www.swiggy.com/restaurants/aadd-m-aadd-b-bistupur-jamshedpur-553404,"AADD M AADD B, Q5VM+2JC, N Rd, South Park, Bistupur, Jamshedpur, Jharkhand 831001, India",Menu/553404.json
197,271964,Baskin Robbins,Adityapur,4.6,50+ ratings,₹ 250,"Desserts,Ice Cream",21116060000033,https://www.swiggy.com/restaurants/baskin-robbins-bistupur-jamshedpur-271964,"Baskin Robbins, EW20,MAIN ROAD, BISTUPUR NEAR BANK OF BARODA JAMSHEDPUR EAST SINGHBHUM, JHARKHAND",Menu/271964.json
198,102041,Blue Sapphire,Adityapur,--,Too Few Ratings,₹ 200,"Indian,Biryani",11112006000029,https://www.swiggy.com/restaurants/blue-sapphire-bistupur-jamshedpur-102041,"Blue Sapphire, Shop No. 6A, Line No. 4, Bistupur Market, Jamshedpur",Menu/102041.json
199,497063,BAMBOO CAFE,Adityapur,--,Too Few Ratings,₹ 100,"Indian,Chinese",license,https://www.swiggy.com/restaurants/bamboo-cafe-bistupur-jamshedpur-497063,"BAMBOO CAFE, G.NS TOWER RAMDAS BHATTA BISTUPUR",Menu/497063.json
200,378028,Sagar's Kitchen Kraft,Adityapur,3.7,50+ ratings,₹ 199,"Indian,Chinese",21121254000223,https://www.swiggy.com/restaurants/sagars-kitchen-kraft-bistupur-jamshedpur-378028,"Sagar's Kitchen Kraft, HOLDING NO 1, LINE NO 4, BISTUPUR MARKET, BESIDE SAGAR SWEETS,  PurbiSinghbhum, Jharkhand-831001",Menu/378028.json
201,549633,Pajji Da Lassi,Adityapur,--,Too Few Ratings,₹ 100,Beverages,21122254000236,https://www.swiggy.com/restaurants/pajji-da-lassi-bistupur-jamshedpur-549633,"Pajji Da Lassi, Ground Floor, GNS Tower, Ram Das  Bhatta, Bistupur, Muncipality, Purbi  Singhbhum, , Jharkhand, 831001",Menu/549633.json
202,143194,Fakira Chanachur (Tulsi Bhawan),Adityapur,--,Too Few Ratings,₹ 100,"Indian,Snacks",21118060000822,https://www.swiggy.com/restaurants/fakira-chanachur-tulsi-bhawan-bistupur-jamshedpur-143194,"Fakira Chanachur (Tulsi Bhawan), 30 TULSI BHAWAN, BISTUPUR, JAMSHEDPUR",Menu/143194.json
203,327008,The Food Circus,Adityapur,--,Too Few Ratings,₹ 299,"Chinese,Continental",21120254000327,https://www.swiggy.com/restaurants/the-food-circus-bistupur-jamshedpur-327008,"The Food Circus, Contractors Area Road No 2, Contractors Area, Bistupur, Jamshedpur, Jharkhand, India",Menu/327008.json
204,497638,Crunchicken,Adityapur,--,Too Few Ratings,₹ 300,"Indian,American",11122006000002,https://www.swiggy.com/restaurants/crunchicken-bistupur-jamshedpur-497638,"Crunchicken, Shop No. 21, Millennium Tower, R-Road, BIstupur, P.O. & P.S. Bistupur, Jamshedpur, Jamshedpur Urban, Purbi Singhbhum, Jharkhand-831001",Menu/497638.json
205,580202,Delight Foods,Adityapur,--,Too Few Ratings,₹ 200,Indian,21119253000099,https://www.swiggy.com/restaurants/delight-foods-bistupur-jamshedpur-580202,"Delight Foods, H.no DE3 Rani kudar Rd bhatta shop kadma",Menu/580202.json
206,377292,SAGAR SWEETS,Adityapur,--,Too Few Ratings,₹ 250,"Indian,Snacks",11119006000049,https://www.swiggy.com/restaurants/sagar-sweets-bistupur-jamshedpur-377292,"SAGAR SWEETS, L4/1, Bistupur Market, P.O. & P.S. Bistupur , Jamshedpur Urban, Purbi Singhbhum, Jharkhand-831001",Menu/377292.json
207,102571,Spice Zone( Hotel Nataraj),Adityapur,--,Too Few Ratings,₹ 250,Indian,11120006000112,https://www.swiggy.com/restaurants/spice-zone-hotel-nataraj-bistupur-jamshedpur-102571,"Spice Zone( Hotel Nataraj), Natraj Mansion Main Road Bistupur - 831001",Menu/102571.json
208,476303,Lion's Pride,Adityapur,3.5,20+ ratings,₹ 200,North Indian,21121254000517,https://www.swiggy.com/restaurants/lions-pride-bistupur-jamshedpur-476303,"Lion's Pride, KRISHNA KUNJ  INNER CIRCLE ROAD",Menu/476303.json
209,451742,Mainland India,Adityapur,--,Too Few Ratings,₹ 200,"Indian,Thalis",license,https://www.swiggy.com/restaurants/mainland-india-bistupur-jamshedpur-451742,"Mainland India, 2ND FLOOR, ADITYA TOWER, MAIN  ROAD, BISTUPUR, JASMHEDPUR,  Muncipality, Purbi Singhbhum, ,  Jharkhand, 831001",Menu/451742.json
210,451743,So china,Adityapur,--,Too Few Ratings,₹ 299,"Chinese,Tibetan",license,https://www.swiggy.com/restaurants/so-china-bistupur-jamshedpur-451743,"So china, 2ND FLOOR, ADITYA TOWER, MAIN  ROAD, BISTUPUR, JASMHEDPUR,  Muncipality, Purbi Singhbhum, ,  Jharkhand, 831001",Menu/451743.json
211,116272,Cafe Regal,Adityapur,--,Too Few Ratings,₹ 200,"Fast Food,Snacks",21119060000045,https://www.swiggy.com/restaurants/cafe-regal-bistupur-jamshedpur-116272,"Cafe Regal, 33, Regal building, Bistupur main road",Menu/116272.json
212,102581,Chopsticks,Adityapur,3.3,20+ ratings,₹ 499,"Indian,Chinese",11118006000155,https://www.swiggy.com/restaurants/chopsticks-bistupur-jamshedpur-102581,"Chopsticks, Dcosta mansion, main road Bistupur",Menu/102581.json
213,508701,Momo Kitchen,Adityapur,--,Too Few Ratings,₹ 200,"Chinese,Snacks",21122272000048,https://www.swiggy.com/restaurants/momo-kitchen-adityapur-jamshedpur-508701,"Momo Kitchen, A, Rd no.4,phase-2, Anand vihar, Adityapur, Jamshedpur, Jharkhand 832109, India",Menu/508701.json
214,549383,AL- HUSSAIN RESTAURANT,Adityapur,--,Too Few Ratings,₹ 300,"Chinese,Biryani",21122254000144,https://www.swiggy.com/restaurants/al-hussain-restaurant-bistupur-jamshedpur-549383,"AL- HUSSAIN RESTAURANT, SHOP NO. 2 , DHATKIDIH MARKET AREA, BISTUPUR, MUNICIPALITY, PURBI SINGBHUM , JHARKHAND -831001",Menu/549383.json
215,440950,Taste of China,Adityapur,--,Too Few Ratings,₹ 199,"Chinese,Thai",license,https://www.swiggy.com/restaurants/taste-of-china-bistupur-jamshedpur-440950,"Taste of China, SHOP NO. 89, DHATKIDIH MARKET,  BISTUPUR, Muncipality, Purbi  Singhbhum, , Jharkhand, 831001",Menu/440950.json
216,355561,TAZ CAKES N MOUSSE.,Adityapur,--,Too Few Ratings,₹ 200,Desserts,21121060000044,https://www.swiggy.com/restaurants/taz-cakes-n-mousse-bistupur-jamshedpur-355561,"TAZ CAKES N MOUSSE., SULTANIA MANSION , PURANI BASTI  ROAD, INFRONT OF AL MADINA MEDICAL  STORE, JUGSALAI , JAMSHEDPUR 831006,  Jugsalai, Jamshedpur Urban, Purbi  Singhbhum, Jharkhand-831006",Menu/355561.json
217,462505,Tasty Spoon & Gungun Tiffin,Adityapur,--,Too Few Ratings,₹ 200,"Indian,Chinese",21121253000146,https://www.swiggy.com/restaurants/tasty-spoon-and-gungun-tiffin-bistupur-jamshedpur-462505,"Tasty Spoon & Gungun Tiffin, Krishna complex Near vishwakarma mandir Barbera db road",Menu/462505.json
218,186264,New US Pizza,Adityapur,3.6,100+ ratings,₹ 299,"Pizzas,Snacks",21117060000667,https://www.swiggy.com/restaurants/new-us-pizza-bistupur-jamshedpur-186264,"New US Pizza, J P Road, Bagbera Colony, Jugsalai, Jamshedpur, Jharkhand, India",Menu/186264.json
219,211142,Bhook Pyaas,Adityapur,3.5,20+ ratings,₹ 200,"Chinese,Indian",11119006000262,https://www.swiggy.com/restaurants/bhook-pyaas-bistupur-jamshedpur-211142,"Bhook Pyaas, Station Road, Kumar Chowk, Jugsalai, Jamshedpur, Jharkhand, India",Menu/211142.json
220,489422,Aditi Foods,Adityapur,3.8,20+ ratings,₹ 100,Indian,21118060000753,https://www.swiggy.com/restaurants/aditi-foods-b-h-area-kadma-bh-area-kadma-jamshedpur-489422,"Aditi Foods, D B M S Canteen Road No-7 B,H area, Municipality, Purbi Singbhum, Jharkhand, 831005",Menu/489422.json
221,401391,Chinimama,Adityapur,4.3,20+ ratings,₹ 199,"Chinese,Biryani",21122053000098,https://www.swiggy.com/restaurants/chinimama-bistupur-jamshedpur-401391,"Chinimama, Block No. 92/2/4, Road No. 3, Bagbera  Colony, Bagbera, Jamshedpur, Purbi  Singhbhum, Jharkhand - 831002",Menu/401391.json
222,354669,Brunch Italino (Kadma Market),Adityapur,3.9,20+ ratings,₹ 200,"Bakery,Desserts",license,https://www.swiggy.com/restaurants/brunch-italino-kadma-market-sonari-jamshedpur-354669,"Brunch Italino (Kadma Market), KADMA BAZAAR, BESIDE SWEET MART,  Purbi Singhbhum, Jharkhand-831005",Menu/354669.json
223,519622,Rajasthan Sharma Hotel,Adityapur,--,Too Few Ratings,₹ 200,"Sweets,Snacks",11121006000205,https://www.swiggy.com/restaurants/rajasthan-sharma-hotel-bistupur-jamshedpur-519622,"Rajasthan Sharma Hotel, PLOT NO. 70-71, STRAIGHT MILE ROAD, MAIN ROAD DHATKIDIH, P.O & P.S, BISTUPUR, JAMSHEDPUR, JAMSHEDPUR URBAN, PURBI SINGHBHUM, JHARKHAND - 831001",Menu/519622.json
224,153339,Chef Corner,Adityapur,3.9,500+ ratings,₹ 299,"Indian,Chinese",11121006000235,https://www.swiggy.com/restaurants/chef-corner-sonari-jamshedpur-153339,"Chef Corner, 1ST FLOOR,SARLA COMPLEX, KADMA MARKET",Menu/153339.json
225,443028,Brunch Italiano,Adityapur,--,Too Few Ratings,₹ 200,"Bakery,Desserts",21121253000004,https://www.swiggy.com/restaurants/brunch-italiano-bistupur-jamshedpur-443028,"Brunch Italiano, Station Road, Opp. Chappan Bhog, Near  Railway Station, Jugsalai, Jugsalai,  Jamshedpur, Purbi Singhbhum, Jharkhand  - 831002",Menu/443028.json
226,226773,AB Palace,Adityapur,3.4,20+ ratings,₹ 200,"Chinese,Indian",21118060000998,https://www.swiggy.com/restaurants/ab-palace-bistupur-jamshedpur-226773,"AB Palace, HOTEL AB PALACE, STATION ROAD, JUGSALAI, JAMSHEDPUR",Menu/226773.json
227,385197,Mathura Mistan Bhandar,Adityapur,4.5,100+ ratings,₹ 200,"Sweets,Snacks",21121253000406,https://www.swiggy.com/restaurants/mathura-mistan-bhandar-sakchi-sonari-jamshedpur-385197,"Mathura Mistan Bhandar, Kadma Bazar,Jamshedpur, Jharkhand-831005",Menu/385197.json
228,431115,Bs Bakery & Cafe,Adityapur,--,Too Few Ratings,₹ 200,"Bakery,Desserts",21121253000011,https://www.swiggy.com/restaurants/bs-bakery-and-cafe-bistupur-jamshedpur-431115,"Bs Bakery & Cafe, 1ST FLOOR, HOTEL MERIDIAN, STATION ROAD, JAMSHEDPUR, Jugsalai, Jamshedpur, Purbi Singhbhum, Jharkhand-831002",Menu/431115.json
229,508583,MUMBAI CHAT,Adityapur,--,Too Few Ratings,₹ 100,Chaat,license,https://www.swiggy.com/restaurants/mumbai-chat-bistupur-jamshedpur-508583,"MUMBAI CHAT, MODI PARK BISTUPUR JAMSHEDPUR",Menu/508583.json
230,132538,Pizzapuram,Adityapur,3.7,100+ ratings,₹ 200,"Pizzas,Italian",21121060000711,https://www.swiggy.com/restaurants/pizzapuram-bistupur-jamshedpur-132538,"Pizzapuram, C H AREA, ROAD NO 5, BANGLOW NO 11,NEAR KIDZEE SCHOOL, SONARI,JAMSHEDPUR",Menu/132538.json
231,394140,SURESH SOUTH INDIAN KITCHEN,Adityapur,--,Too Few Ratings,₹ 200,South Indian,21121253000296,https://www.swiggy.com/restaurants/suresh-south-indian-kitchen-sonari-jamshedpur-394140,"SURESH SOUTH INDIAN KITCHEN, MATHURA MISTAN BHANDAR ROAD, KADMA, JAMSHEDPUR, PURBI SINGHBHUM, JHARKHAND - 831005",Menu/394140.json
232,124500,Gopal Dosa,Adityapur,4.1,100+ ratings,₹ 100,South Indian,21119060000263,https://www.swiggy.com/restaurants/gopal-dosa-sakchi-jamshedpur-124500,"Gopal Dosa, jubliee Park gate, Sackhi, Sakchi, Jamshedpur",Menu/124500.json
233,370259,Apna Adda,Adityapur,4.1,50+ ratings,₹ 150,"Chinese,Snacks",21120253000288,https://www.swiggy.com/restaurants/apna-adda-sonari-jamshedpur-370259,"Apna Adda, Flat No. C3 / 1,4th Floor,Shri Sharda Krishna Apartment,Dhananjay Path,Uliyan,Kadma,Jamshedpur,Purbi Singhbhum,Jharkhand-831005",Menu/370259.json
234,533855,Aryan Maggi Stall,Adityapur,--,Too Few Ratings,₹ 150,"Fast Food,Pastas",21121253000582,https://www.swiggy.com/restaurants/aryan-maggi-stall-bistupur-jamshedpur-533855,"Aryan Maggi Stall, Outer Circle road, Gwalpara, Kadma, Jamshedpur, Purbi Singhbhumi, Jharkhand, 831005",Menu/533855.json
235,125180,Babu Moshai,Adityapur,4.0,50+ ratings,₹ 349,"Indian,Chinese",21118060000695,https://www.swiggy.com/restaurants/babu-moshai-sonari-jamshedpur-125180,"Babu Moshai, SHIVA USHA COMPLEX, ULLIYAN KADMA",Menu/125180.json
236,263297,Junction Restaurant,Adityapur,3.7,1K+ ratings,₹ 399,"Indian,Biryani",11119006000191,https://www.swiggy.com/restaurants/junction-restaurant-sakchi-jamshedpur-263297,"Junction Restaurant, 53,SAKCHI, NEW PLANNING AREA, THAKURBARI ROAD, PURBI SINGHBHUM",Menu/263297.json
237,410629,Mintelaa,Adityapur,--,Too Few Ratings,₹ 1000,"Chinese,Indian",11121006000067,https://www.swiggy.com/restaurants/mintelaa-sakchi-jamshedpur-410629,"Mintelaa, 3RD FLOOR, BASANT CENRAL, HANDI LINE ,PO PS SAKCHI JAMSHEDPUR, PurbiPremises Address Singhbhum, Jharkhand-831001",Menu/410629.json
238,461084,The Bihari  Resturant,Adityapur,4.4,50+ ratings,₹ 200,"North Indian,Snacks",21121253000488,https://www.swiggy.com/restaurants/the-bihari-resturant-bistupur-jamshedpur-461084,"The Bihari  Resturant, Right side from kali Mandir, 416 A, Ecc Flat Ulliyan, kadma Jamshedpur Near-Kerala Public School, Jamshedpur, Jharkhand 831005",Menu/461084.json
239,499377,DELIGHT FOOD CORNER,Adityapur,--,Too Few Ratings,₹ 100,Chinese,21119253000099,https://www.swiggy.com/restaurants/delight-food-corner-bistupur-jamshedpur-499377,"DELIGHT FOOD CORNER, H.NO 20 ASHOK PATH DOWN BABA LOKNATH PATH BHATIA BASTI",Menu/499377.json
240,390901,Delhi Darbar (Sakchi ),Adityapur,3.7,100+ ratings,₹ 200,"Chinese,Biryani",21121254000212,https://www.swiggy.com/restaurants/delhi-darbar-sakchi-sakchi-jamshedpur-390901,"Delhi Darbar (Sakchi ), 1 , GROUND FLOOR , SARKAR BUILDING,  OLD PURULIA RD, SAKCHI, Sakchi,  Muncipality, Purbi Singhbhum, Jharkhand  - 831001",Menu/390901.json
241,127306,Shyam Store,Adityapur,--,Too Few Ratings,₹ 250,"Indian,Chinese",license,https://www.swiggy.com/restaurants/shyam-store-bistupur-sonari-jamshedpur-127306,"Shyam Store, BANGLA NO.17 BACK SIDE CH AREA , NEAR SBI BNK XLRI, BISTUPUR",Menu/127306.json
242,111386,The Hungry Bird,Adityapur,3.9,500+ ratings,₹ 300,"North Indian,Chinese",21120253000117,https://www.swiggy.com/restaurants/the-hungry-bird-bistupur-sonari-jamshedpur-111386,"The Hungry Bird, 6, Infront of astha cottage, uliyan, sonari, Jamshedpur",Menu/111386.json
243,308169,FOODILICIOUS,Adityapur,--,Too Few Ratings,₹ 400,Indian,21120254000115,https://www.swiggy.com/restaurants/foodilicious-sonari-jamshedpur-308169,"FOODILICIOUS, HOUSE NO 2  BAJRANG PATH ULIYAN KADMA JAMSHEDPUR Muncipality Purbi Singhbhum Jharkhand 831005",Menu/308169.json
244,537808,The Kannelite,Adityapur,--,Too Few Ratings,₹ 599,"Indian,Snacks",11121028000039,https://www.swiggy.com/restaurants/the-kannelite-sakchi-jamshedpur-537808,"The Kannelite, PLOT NO 2002, WARD NO 07, SAKCHI MAIN  ROAD BESIDE POLICE STATION,  Dhalbhumgarh, Purbi Singhbhum,  Jharkhand-831001",Menu/537808.json
245,433648,Manohar Chat,Adityapur,4.1,100+ ratings,₹ 150,"Chinese,Chaat",11121006000111,https://www.swiggy.com/restaurants/manohar-chat-sakchi-jamshedpur-433648,"Manohar Chat, Handi Line, Sakchi Market, Purbi Singhbhum, Sakchi, Jamshedpur",Menu/433648.json
246,115931,Dosa Hut,Adityapur,4.0,100+ ratings,₹ 200,"South Indian,Chinese",21119060000309,https://www.swiggy.com/restaurants/dosa-hut-sakchi-jamshedpur-115931,"Dosa Hut, 101, Alison's Apartment Aambagan, Sakchi, Jamshedpur",Menu/115931.json
247,579047,Cook'S Corner,Adityapur,--,Too Few Ratings,₹ 200,"Chinese,Indian",21121053000197,https://www.swiggy.com/restaurants/cooks-corner-telco-jamshedpur-579047,"Cook'S Corner, Singh Complex Balajee Nagar Govindpur Chota Govindpur",Menu/579047.json
248,174464,Chicago Pizza,Adityapur,3.1,100+ ratings,₹ 299,"Pizzas,Pastas",license,https://www.swiggy.com/restaurants/chicago-pizza-jhanda-chowk-jamshedpur-174464,"Chicago Pizza, 1ST FLOOR,HOLDING NO 39, OPPOSITE BASANT CINEMA, SAKCHI JAMSHEDPUR",Menu/174464.json
249,163435,New Chappan Bhog - Sakchi,Adityapur,4.3,100+ ratings,₹ 200,"Sweets,Snacks",license,https://www.swiggy.com/restaurants/new-chappan-bhog-sakchi-sakchi-jamshedpur-163435,"New Chappan Bhog - Sakchi, KALIMATI ROAD, OPP. SAKCHI GURUDWARA",Menu/163435.json
250,417015,Laziz Pizza,Adityapur,3.9,100+ ratings,₹ 300,"Pizzas,Beverages",21121254000274,https://www.swiggy.com/restaurants/laziz-pizza-sakchi-jamshedpur-417015,"Laziz Pizza, JAYANT BUILDING, H.NO-2, S.N.P AREA,  SAKCHI, Sakchi, Muncipality, Purbi  Singhbhum, Jharkhand - 831001",Menu/417015.json
